batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	95.556	90	2	2	64247	64336	63272	63359	1.90e-32	138
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	95.556	90	2	2	63272	63359	64247	64336	1.90e-32	138
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.124	121	18	0	74861	74981	74411	74531	1.90e-32	138
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.124	121	18	0	74411	74531	74861	74981	1.90e-32	138
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.736	106	12	1	64245	64350	61983	62087	9.84e-30	129
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.736	106	12	1	61983	62087	64245	64350	9.84e-30	129
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	90.722	97	7	2	63265	63359	57192	57288	3.44e-29	127
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	90.722	97	7	2	57192	57288	63265	63359	3.44e-29	127
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	79.866	149	25	3	60626	60773	57147	57291	1.20e-28	125
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	79.866	149	25	3	57147	57291	60626	60773	1.20e-28	125
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	91.209	91	7	1	64247	64337	60682	60771	1.20e-28	125
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	91.209	91	7	1	60682	60771	64247	64337	1.20e-28	125
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	91.111	90	7	1	63271	63359	60681	60770	4.19e-28	123
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	91.111	90	7	1	60681	60770	63271	63359	4.19e-28	123
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	90.217	92	8	1	63269	63359	61982	62073	1.46e-27	122
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	90.217	92	8	1	61982	62073	63269	63359	1.46e-27	122
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.888	89	8	1	61986	62073	57200	57288	6.21e-26	116
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.888	89	8	1	57200	57288	61986	62073	6.21e-26	116
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.773	88	6	3	65176	65261	61987	62073	3.22e-23	107
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.773	88	6	3	61987	62073	65176	65261	3.22e-23	107
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.356	87	7	2	65176	65262	63278	63360	1.37e-21	102
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.744	78	7	1	65185	65261	64259	64336	1.37e-21	102
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.356	87	7	2	63278	63360	65176	65262	1.37e-21	102
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.744	78	7	1	64259	64336	65185	65261	1.37e-21	102
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.873	79	6	2	65184	65261	60693	60770	4.78e-21	100
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.873	79	6	2	60693	60770	65184	65261	4.78e-21	100
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.179	78	9	1	65185	65261	57211	57288	7.09e-19	93.3
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.179	78	9	1	57211	57288	65185	65261	7.09e-19	93.3
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	97.619	42	1	0	28238	28279	8783	8824	2.32e-12	71.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	97.619	42	1	0	8783	8824	28238	28279	2.32e-12	71.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	38	0	0	28242	28279	1913	1950	8.09e-12	69.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	38	0	0	1913	1950	28242	28279	8.09e-12	69.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.455	55	8	0	12762	12816	12483	12537	3.44e-10	64.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.455	55	8	0	12483	12537	12762	12816	3.44e-10	64.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	92.857	42	3	0	63799	63840	62042	62083	1.20e-09	62.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	92.857	42	3	0	62042	62083	63799	63840	1.20e-09	62.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.130	46	4	1	64303	64348	63798	63842	5.10e-08	57.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.130	46	4	1	63798	63842	64303	64348	5.10e-08	57.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	70.866	127	16	6	61957	62083	55657	55762	1.78e-07	55.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	92.105	38	3	0	63799	63836	60739	60776	1.78e-07	55.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	70.866	127	16	6	55657	55762	61957	62083	1.78e-07	55.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	92.105	38	3	0	60739	60776	63799	63836	1.78e-07	55.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.106	47	7	0	66390	66436	64236	64282	6.22e-07	53.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.106	47	7	0	64236	64282	66390	66436	6.22e-07	53.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	63011	63043	60744	60776	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	63011	63043	62047	62079	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	60744	60776	63011	63043	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	62047	62079	63011	63043	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	63804	63836	63011	63043	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	2	0	63011	63043	63804	63836	2.17e-06	51.8
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.805	41	3	1	60734	60772	55715	55755	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	27	0	0	65235	65261	55727	55753	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	87.805	41	3	1	55715	55755	60734	60772	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.189	37	4	0	64310	64346	63011	63047	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	27	0	0	63333	63359	63011	63037	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.750	32	2	0	63798	63829	63327	63358	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	27	0	0	63011	63037	63333	63359	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.750	32	2	0	63327	63358	63798	63829	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.750	32	2	0	65229	65260	63798	63829	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	89.189	37	4	0	63011	63047	64310	64346	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.750	32	2	0	63798	63829	65229	65260	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	27	0	0	55727	55753	65235	65261	7.57e-06	50.0
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	69.892	93	11	2	57196	57288	55678	55753	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.548	31	2	0	63011	63041	55727	55757	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.548	31	2	0	63804	63834	55727	55757	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	69.892	93	11	2	55678	55753	57196	57288	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	1	1	63798	63829	57255	57287	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	81.818	55	8	2	66379	66432	62755	62808	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.548	31	2	0	55727	55757	63011	63041	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.939	33	1	1	57255	57287	63798	63829	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	93.548	31	2	0	55727	55757	63804	63834	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	81.818	55	8	2	62755	62808	66379	66432	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	83.019	53	7	2	68555	68606	68606	68555	2.64e-05	48.2
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	5168	5192	3600	3576	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	3576	3600	5192	5168	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	70.408	98	14	3	63273	63370	55682	55764	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	96.429	28	1	0	64310	64337	55727	55754	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	67292	67316	60653	60629	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.106	47	5	2	64309	64355	60998	61042	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	70.408	98	14	3	55682	55764	63273	63370	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	66412	66436	63283	63307	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	85.106	47	5	2	60998	61042	64309	64355	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	96.429	28	1	0	55727	55754	64310	64337	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	63283	63307	66412	66436	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	25	0	0	60629	60653	67316	67292	9.23e-05	46.4
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	77.778	54	12	0	14117	14170	14170	14117	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	24	0	0	62785	62808	57207	57230	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	24	0	0	66413	66436	60694	60717	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	83.333	42	7	0	66394	66435	61978	62019	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	24	0	0	57207	57230	62785	62808	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	83.333	42	7	0	61978	62019	66394	66435	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	100.000	24	0	0	60694	60717	66413	66436	3.22e-04	44.6
batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	batch2_21032019_ENT1079_Ctg2_len_91643_depth_2.11x_circ_blaNDM-1	86.842	38	4	1	28128	28165	27940	27976	0.001	42.8
